date,area,new_cases,total_deaths
2020-07-04T17:00:00,Toscana,9,1114
2020-07-04T17:00:00,Umbria,1,80
2020-07-04T17:00:00,Valle d'Aosta,0,146
2020-07-04T17:00:00,Veneto,4,2023
2020-07-05T17:00:00,Abruzzo,4,464
2020-07-05T17:00:00,Basilicata,0,27
2020-07-05T17:00:00,Calabria,0,97
2020-07-05T17:00:00,Campania,5,432
2020-07-05T17:00:00,Emilia-Romagna,24,4268
2020-07-05T17:00:00,Friuli Venezia Giulia,0,345
2020-07-05T17:00:00,Lazio,14,841
2020-07-05T17:00:00,Liguria,8,1558
2020-07-05T17:00:00,Lombardia,98,16697
2020-07-05T17:00:00,Marche,1,987
2020-07-05T17:00:00,Molise,0,23
2020-07-05T17:00:00,P.A. Bolzano,2,292
2020-07-05T17:00:00,P.A. Trento,0,405
2020-07-05T17:00:00,Piemonte,18,4102
2020-07-05T17:00:00,Puglia,0,545
2020-07-05T17:00:00,Sardegna,1,133
2020-07-05T17:00:00,Sicilia,0,282
2020-07-05T17:00:00,Toscana,9,1114
2020-07-05T17:00:00,Umbria,0,80
2020-07-05T17:00:00,Valle d'Aosta,0,146
2020-07-05T17:00:00,Veneto,8,2023
2020-07-06T17:00:00,Abruzzo,0,464
2020-07-06T17:00:00,Basilicata,0,27
2020-07-06T17:00:00,Calabria,0,97
2020-07-06T17:00:00,Campania,27,432
2020-07-06T17:00:00,Emilia-Romagna,38,4268
2020-07-06T17:00:00,Friuli Venezia Giulia,0,345
2020-07-06T17:00:00,Lazio,19,842
2020-07-06T17:00:00,Liguria,2,1558
2020-07-06T17:00:00,Lombardia,111,16700
2020-07-06T17:00:00,Marche,0,987
2020-07-06T17:00:00,Molise,0,23
2020-07-06T17:00:00,P.A. Bolzano,0,292
2020-07-06T17:00:00,P.A. Trento,0,405
2020-07-06T17:00:00,Piemonte,6,4104
2020-07-06T17:00:00,Puglia,0,545
2020-07-06T17:00:00,Sardegna,1,134
2020-07-06T17:00:00,Sicilia,1,282
2020-07-06T17:00:00,Toscana,2,1114
2020-07-06T17:00:00,Umbria,0,80
2020-07-06T17:00:00,Valle d'Aosta,0,146
2020-07-06T17:00:00,Veneto,1,2024
2020-07-07T17:00:00,Abruzzo,0,464
2020-07-07T17:00:00,Basilicata,0,27
2020-07-07T17:00:00,Calabria,1,97
2020-07-07T17:00:00,Campania,1,432
2020-07-07T17:00:00,Emilia-Romagna,31,4269
2020-07-07T17:00:00,Friuli Venezia Giulia,1,345
2020-07-07T17:00:00,Lazio,5,842
2020-07-07T17:00:00,Liguria,2,1558
2020-07-07T17:00:00,Lombardia,53,16713
2020-07-07T17:00:00,Marche,1,987
2020-07-07T17:00:00,Molise,0,23
2020-07-07T17:00:00,P.A. Bolzano,1,292
2020-07-07T17:00:00,P.A. Trento,3,405
2020-07-07T17:00:00,Piemonte,5,4107
2020-07-07T17:00:00,Puglia,0,546
2020-07-07T17:00:00,Sardegna,0,134
2020-07-07T17:00:00,Sicilia,1,282
2020-07-07T17:00:00,Toscana,19,1116
2020-07-07T17:00:00,Umbria,0,80
2020-07-07T17:00:00,Valle d'Aosta,0,146
2020-07-07T17:00:00,Veneto,14,2034
2020-07-08T17:00:00,Abruzzo,1,464
2020-07-08T17:00:00,Basilicata,1,27
2020-07-08T17:00:00,Calabria,1,97
2020-07-08T17:00:00,Campania,3,432
2020-07-08T17:00:00,Emilia-Romagna,49,4269
2020-07-08T17:00:00,Friuli Venezia Giulia,4,345
2020-07-08T17:00:00,Lazio,14,842
2020-07-08T17:00:00,Liguria,3,1558
2020-07-08T17:00:00,Lombardia,71,16725
2020-07-08T17:00:00,Marche,3,987
2020-07-08T17:00:00,Molise,0,23
2020-07-08T17:00:00,P.A. Bolzano,2,292
2020-07-08T17:00:00,P.A. Trento,0,405
2020-07-08T17:00:00,Piemonte,25,4107
2020-07-08T17:00:00,Puglia,1,546
2020-07-08T17:00:00,Sardegna,0,134
2020-07-08T17:00:00,Sicilia,1,283
2020-07-08T17:00:00,Toscana,7,1118
2020-07-08T17:00:00,Umbria,0,80
2020-07-08T17:00:00,Valle d'Aosta,0,146
2020-07-08T17:00:00,Veneto,7,2034
2020-07-09T17:00:00,Abruzzo,8,464
2020-07-09T17:00:00,Basilicata,0,27
2020-07-09T17:00:00,Calabria,0,97
2020-07-09T17:00:00,Campania,5,432
2020-07-09T17:00:00,Emilia-Romagna,29,4269
2020-07-09T17:00:00,Friuli Venezia Giulia,1,345
2020-07-09T17:00:00,Lazio,28,843
2020-07-09T17:00:00,Liguria,4,1558
2020-07-09T17:00:00,Lombardia,119,16730
2020-07-09T17:00:00,Marche,4,987
2020-07-09T17:00:00,Molise,0,23
2020-07-09T17:00:00,P.A. Bolzano,3,292
2020-07-09T17:00:00,P.A. Trento,0,405
2020-07-09T17:00:00,Piemonte,16,4108
2020-07-09T17:00:00,Puglia,0,546
2020-07-09T17:00:00,Sardegna,0,134
2020-07-09T17:00:00,Sicilia,1,283
2020-07-09T17:00:00,Toscana,1,1120
2020-07-09T17:00:00,Umbria,0,80
2020-07-09T17:00:00,Valle d'Aosta,0,146
2020-07-09T17:00:00,Veneto,10,2037
2020-07-10T17:00:00,Abruzzo,3,464
2020-07-10T17:00:00,Basilicata,0,27
2020-07-10T17:00:00,Calabria,1,97
2020-07-10T17:00:00,Campania,7,432
2020-07-10T17:00:00,Emilia-Romagna,53,4269
2020-07-10T17:00:00,Friuli Venezia Giulia,1,345
2020-07-10T17:00:00,Lazio,23,844
2020-07-10T17:00:00,Liguria,15,1558
2020-07-10T17:00:00,Lombardia,135,16736
2020-07-10T17:00:00,Marche,1,987
2020-07-10T17:00:00,Molise,0,23
2020-07-10T17:00:00,P.A. Bolzano,5,292
2020-07-10T17:00:00,P.A. Trento,3,405
2020-07-10T17:00:00,Piemonte,10,4110
2020-07-10T17:00:00,Puglia,4,546
2020-07-10T17:00:00,Sardegna,1,134
2020-07-10T17:00:00,Sicilia,0,283
2020-07-10T17:00:00,Toscana,2,1121
2020-07-10T17:00:00,Umbria,1,80
2020-07-10T17:00:00,Valle d'Aosta,0,146
2020-07-10T17:00:00,Veneto,11,2039
2020-07-11T17:00:00,Abruzzo,2,464
2020-07-11T17:00:00,Basilicata,1,27
2020-07-11T17:00:00,Calabria,2,97
2020-07-11T17:00:00,Campania,7,432
2020-07-11T17:00:00,Emilia-Romagna,47,4269
2020-07-11T17:00:00,Friuli Venezia Giulia,2,345
2020-07-11T17:00:00,Lazio,19,844
2020-07-11T17:00:00,Liguria,6,1559
2020-07-11T17:00:00,Lombardia,67,16740
2020-07-11T17:00:00,Marche,4,987
2020-07-11T17:00:00,Molise,0,23
2020-07-11T17:00:00,P.A. Bolzano,3,292
2020-07-11T17:00:00,P.A. Trento,2,405
2020-07-11T17:00:00,Piemonte,9,4111
2020-07-11T17:00:00,Puglia,1,546
2020-07-11T17:00:00,Sardegna,0,134
2020-07-11T17:00:00,Sicilia,1,283
2020-07-11T17:00:00,Toscana,5,1122
2020-07-11T17:00:00,Umbria,0,80
2020-07-11T17:00:00,Valle d'Aosta,0,146
2020-07-11T17:00:00,Veneto,10,2039
2020-07-12T17:00:00,Abruzzo,5,465
2020-07-12T17:00:00,Basilicata,0,27
2020-07-12T17:00:00,Calabria,28,97
2020-07-12T17:00:00,Campania,3,432
2020-07-12T17:00:00,Emilia-Romagna,71,4269
2020-07-12T17:00:00,Friuli Venezia Giulia,0,345
2020-07-12T17:00:00,Lazio,20,844
2020-07-12T17:00:00,Liguria,0,1559
2020-07-12T17:00:00,Lombardia,77,16748
2020-07-12T17:00:00,Marche,1,987
2020-07-12T17:00:00,Molise,1,23
2020-07-12T17:00:00,P.A. Bolzano,5,292
2020-07-12T17:00:00,P.A. Trento,0,405
2020-07-12T17:00:00,Piemonte,4,4111
2020-07-12T17:00:00,Puglia,0,546
2020-07-12T17:00:00,Sardegna,0,134
2020-07-12T17:00:00,Sicilia,0,283
2020-07-12T17:00:00,Toscana,1,1122
2020-07-12T17:00:00,Umbria,2,80
2020-07-12T17:00:00,Valle d'Aosta,0,146
2020-07-12T17:00:00,Veneto,16,2039
2020-07-13T17:00:00,Abruzzo,0,466
2020-07-13T17:00:00,Basilicata,0,27
2020-07-13T17:00:00,Calabria,0,97
2020-07-13T17:00:00,Campania,7,432
2020-07-13T17:00:00,Emilia-Romagna,18,4269
2020-07-13T17:00:00,Friuli Venezia Giulia,0,345
2020-07-13T17:00:00,Lazio,24,845
2020-07-13T17:00:00,Liguria,1,1559
2020-07-13T17:00:00,Lombardia,94,16757
2020-07-13T17:00:00,Marche,0,987
2020-07-13T17:00:00,Molise,0,23
2020-07-13T17:00:00,P.A. Bolzano,7,292
2020-07-13T17:00:00,P.A. Trento,0,405
2020-07-13T17:00:00,Piemonte,6,4112
2020-07-13T17:00:00,Puglia,0,547
2020-07-13T17:00:00,Sardegna,1,134
2020-07-13T17:00:00,Sicilia,1,283
2020-07-13T17:00:00,Toscana,4,1122
2020-07-13T17:00:00,Umbria,0,80
2020-07-13T17:00:00,Valle d'Aosta,0,146
2020-07-13T17:00:00,Veneto,6,2039
2020-07-14T17:00:00,Abruzzo,0,467
2020-07-14T17:00:00,Basilicata,0,27
2020-07-14T17:00:00,Calabria,0,97
2020-07-14T17:00:00,Campania,0,432
2020-07-14T17:00:00,Emilia-Romagna,13,4271
2020-07-14T17:00:00,Friuli Venezia Giulia,3,345
2020-07-14T17:00:00,Lazio,18,846
2020-07-14T17:00:00,Liguria,6,1561
2020-07-14T17:00:00,Lombardia,30,16760
2020-07-14T17:00:00,Marche,1,987
2020-07-14T17:00:00,Molise,0,23
2020-07-14T17:00:00,P.A. Bolzano,1,292
2020-07-14T17:00:00,P.A. Trento,0,405
2020-07-14T17:00:00,Piemonte,3,4115
2020-07-14T17:00:00,Puglia,0,547
2020-07-14T17:00:00,Sardegna,1,134
2020-07-14T17:00:00,Sicilia,15,283
2020-07-14T17:00:00,Toscana,4,1125
2020-07-14T17:00:00,Umbria,0,80
2020-07-14T17:00:00,Valle d'Aosta,0,146
2020-07-14T17:00:00,Veneto,19,2041
2020-07-15T17:00:00,Abruzzo,3,467
2020-07-15T17:00:00,Basilicata,0,27
2020-07-15T17:00:00,Calabria,2,97
2020-07-15T17:00:00,Campania,8,432
2020-07-15T17:00:00,Emilia-Romagna,18,4271
2020-07-15T17:00:00,Friuli Venezia Giulia,1,345
2020-07-15T17:00:00,Lazio,20,847
2020-07-15T17:00:00,Liguria,4,1561
2020-07-15T17:00:00,Lombardia,63,16765
2020-07-15T17:00:00,Marche,0,987
2020-07-15T17:00:00,Molise,0,23
2020-07-15T17:00:00,P.A. Bolzano,3,292
2020-07-15T17:00:00,P.A. Trento,0,405
2020-07-15T17:00:00,Piemonte,8,4118
2020-07-15T17:00:00,Puglia,0,547
2020-07-15T17:00:00,Sardegna,2,134
2020-07-15T17:00:00,Sicilia,0,283
2020-07-15T17:00:00,Toscana,8,1127
2020-07-15T17:00:00,Umbria,2,80
2020-07-15T17:00:00,Valle d'Aosta,0,146
2020-07-15T17:00:00,Veneto,21,2043
2020-07-16T17:00:00,Abruzzo,2,468
2020-07-16T17:00:00,Basilicata,0,27
2020-07-16T17:00:00,Calabria,8,97
2020-07-16T17:00:00,Campania,4,432
2020-07-16T17:00:00,Emilia-Romagna,46,4271
2020-07-16T17:00:00,Friuli Venezia Giulia,4,345
2020-07-16T17:00:00,Lazio,9,848
2020-07-16T17:00:00,Liguria,8,1564
2020-07-16T17:00:00,Lombardia,80,16775
2020-07-16T17:00:00,Marche,1,987
2020-07-16T17:00:00,Molise,0,23
2020-07-16T17:00:00,P.A. Bolzano,1,292
2020-07-16T17:00:00,P.A. Trento,0,405
2020-07-16T17:00:00,Piemonte,7,4118
2020-07-16T17:00:00,Puglia,1,548
2020-07-16T17:00:00,Sardegna,1,134
2020-07-16T17:00:00,Sicilia,17,283
2020-07-16T17:00:00,Toscana,12,1127
2020-07-16T17:00:00,Umbria,0,80
2020-07-16T17:00:00,Valle d'Aosta,0,146
2020-07-16T17:00:00,Veneto,29,2047
2020-07-17T17:00:00,Abruzzo,1,468
2020-07-17T17:00:00,Basilicata,0,27
2020-07-17T17:00:00,Calabria,5,97
2020-07-17T17:00:00,Campania,12,433
2020-07-17T17:00:00,Emilia-Romagna,54,4273
2020-07-17T17:00:00,Friuli Venezia Giulia,3,345
2020-07-17T17:00:00,Lazio,14,849
2020-07-17T17:00:00,Liguria,2,1565
2020-07-17T17:00:00,Lombardia,55,16778
2020-07-17T17:00:00,Marche,3,987
2020-07-17T17:00:00,Molise,0,23
2020-07-17T17:00:00,P.A. Bolzano,4,292
2020-07-17T17:00:00,P.A. Trento,0,405
2020-07-17T17:00:00,Piemonte,8,4119
2020-07-17T17:00:00,Puglia,5,548
2020-07-17T17:00:00,Sardegna,0,134
2020-07-17T17:00:00,Sicilia,4,283
2020-07-17T17:00:00,Toscana,6,1129
2020-07-17T17:00:00,Umbria,2,80
2020-07-17T17:00:00,Valle d'Aosta,0,146
2020-07-17T17:00:00,Veneto,55,2047
2020-07-18T17:00:00,Abruzzo,1,468
2020-07-18T17:00:00,Basilicata,0,27
2020-07-18T17:00:00,Calabria,7,97
2020-07-18T17:00:00,Campania,15,433
2020-07-18T17:00:00,Emilia-Romagna,40,4274
2020-07-18T17:00:00,Friuli Venezia Giulia,4,345
2020-07-18T17:00:00,Lazio,20,850
2020-07-18T17:00:00,Liguria,18,1565
2020-07-18T17:00:00,Lombardia,88,16788
2020-07-18T17:00:00,Marche,3,987
2020-07-18T17:00:00,Molise,0,23
2020-07-18T17:00:00,P.A. Bolzano,1,292
2020-07-18T17:00:00,P.A. Trento,3,405
2020-07-18T17:00:00,Piemonte,3,4119
2020-07-18T17:00:00,Puglia,3,548
2020-07-18T17:00:00,Sardegna,1,134
2020-07-18T17:00:00,Sicilia,4,283
2020-07-18T17:00:00,Toscana,2,1129
2020-07-18T17:00:00,Umbria,2,80
2020-07-18T17:00:00,Valle d'Aosta,0,146
2020-07-18T17:00:00,Veneto,34,2049
2020-07-19T17:00:00,Abruzzo,1,468
2020-07-19T17:00:00,Basilicata,3,28
2020-07-19T17:00:00,Calabria,1,97
2020-07-19T17:00:00,Campania,9,433
2020-07-19T17:00:00,Emilia-Romagna,51,4274
2020-07-19T17:00:00,Friuli Venezia Giulia,2,345
2020-07-19T17:00:00,Lazio,17,851
2020-07-19T17:00:00,Liguria,23,1565
2020-07-19T17:00:00,Lombardia,33,16788
2020-07-19T17:00:00,Marche,0,987
2020-07-19T17:00:00,Molise,0,23
2020-07-19T17:00:00,P.A. Bolzano,1,292
2020-07-19T17:00:00,P.A. Trento,1,405
2020-07-19T17:00:00,Piemonte,3,4119
2020-07-19T17:00:00,Puglia,7,548
2020-07-19T17:00:00,Sardegna,1,134
2020-07-19T17:00:00,Sicilia,2,283
2020-07-19T17:00:00,Toscana,16,1129
2020-07-19T17:00:00,Umbria,0,80
2020-07-19T17:00:00,Valle d'Aosta,0,146
2020-07-19T17:00:00,Veneto,48,2050
2020-07-20T17:00:00,Abruzzo,6,468
2020-07-20T17:00:00,Basilicata,0,28
2020-07-20T17:00:00,Calabria,0,97
2020-07-20T17:00:00,Campania,6,433
2020-07-20T17:00:00,Emilia-Romagna,42,4277
2020-07-20T17:00:00,Friuli Venezia Giulia,4,345
2020-07-20T17:00:00,Lazio,14,851
2020-07-20T17:00:00,Liguria,12,1565
2020-07-20T17:00:00,Lombardia,56,16796
2020-07-20T17:00:00,Marche,0,987
2020-07-20T17:00:00,Molise,0,23
2020-07-20T17:00:00,P.A. Bolzano,0,292
2020-07-20T17:00:00,P.A. Trento,4,405
2020-07-20T17:00:00,Piemonte,1,4120
2020-07-20T17:00:00,Puglia,0,548
2020-07-20T17:00:00,Sardegna,0,134
2020-07-20T17:00:00,Sicilia,2,283
2020-07-20T17:00:00,Toscana,1,1130
2020-07-20T17:00:00,Umbria,0,80
2020-07-20T17:00:00,Valle d'Aosta,0,146
2020-07-20T17:00:00,Veneto,42,2050
2020-07-21T17:00:00,Abruzzo,2,470
2020-07-21T17:00:00,Basilicata,0,28
2020-07-21T17:00:00,Calabria,0,97
2020-07-21T17:00:00,Campania,6,434
2020-07-21T17:00:00,Emilia-Romagna,18,4279
2020-07-21T17:00:00,Friuli Venezia Giulia,2,345
2020-07-21T17:00:00,Lazio,6,853
2020-07-21T17:00:00,Liguria,12,1565
2020-07-21T17:00:00,Lombardia,34,16797
2020-07-21T17:00:00,Marche,2,987
2020-07-21T17:00:00,Molise,0,23
2020-07-21T17:00:00,P.A. Bolzano,1,292
2020-07-21T17:00:00,P.A. Trento,2,405
2020-07-21T17:00:00,Piemonte,8,4123
2020-07-21T17:00:00,Puglia,0,548
2020-07-21T17:00:00,Sardegna,0,134
2020-07-21T17:00:00,Sicilia,2,283
2020-07-21T17:00:00,Toscana,9,1131
2020-07-21T17:00:00,Umbria,3,80
2020-07-21T17:00:00,Valle d'Aosta,0,146
2020-07-21T17:00:00,Veneto,22,2053
2020-07-22T17:00:00,Abruzzo,0,470
2020-07-22T17:00:00,Basilicata,36,28
2020-07-22T17:00:00,Calabria,4,97
2020-07-22T17:00:00,Campania,19,434
2020-07-22T17:00:00,Emilia-Romagna,57,4281
2020-07-22T17:00:00,Friuli Venezia Giulia,2,345
2020-07-22T17:00:00,Lazio,16,855
2020-07-22T17:00:00,Liguria,7,1565
2020-07-22T17:00:00,Lombardia,51,16798
2020-07-22T17:00:00,Marche,1,987
2020-07-22T17:00:00,Molise,4,23
2020-07-22T17:00:00,P.A. Bolzano,0,292
2020-07-22T17:00:00,P.A. Trento,20,405
2020-07-22T17:00:00,Piemonte,13,4123
2020-07-22T17:00:00,Puglia,0,548
2020-07-22T17:00:00,Sardegna,1,134
2020-07-22T17:00:00,Sicilia,7,283
2020-07-22T17:00:00,Toscana,6,1131
2020-07-22T17:00:00,Umbria,2,80
2020-07-22T17:00:00,Valle d'Aosta,0,146
2020-07-22T17:00:00,Veneto,36,2057
2020-07-23T17:00:00,Abruzzo,10,470
2020-07-23T17:00:00,Basilicata,3,28
2020-07-23T17:00:00,Calabria,2,97
2020-07-23T17:00:00,Campania,16,434
2020-07-23T17:00:00,Emilia-Romagna,55,4281
2020-07-23T17:00:00,Friuli Venezia Giulia,3,345
2020-07-23T17:00:00,Lazio,26,856
2020-07-23T17:00:00,Liguria,15,1566
2020-07-23T17:00:00,Lombardia,82,16801
2020-07-23T17:00:00,Marche,1,987
2020-07-23T17:00:00,Molise,9,23
2020-07-23T17:00:00,P.A. Bolzano,1,292
2020-07-23T17:00:00,P.A. Trento,30,405
2020-07-23T17:00:00,Piemonte,9,4123
2020-07-23T17:00:00,Puglia,9,548
2020-07-23T17:00:00,Sardegna,2,134
2020-07-23T17:00:00,Sicilia,5,283
2020-07-23T17:00:00,Toscana,4,1131
2020-07-23T17:00:00,Umbria,2,80
2020-07-23T17:00:00,Valle d'Aosta,0,146
2020-07-23T17:00:00,Veneto,22,2062
2020-07-24T17:00:00,Abruzzo,4,470
2020-07-24T17:00:00,Basilicata,0,28
2020-07-24T17:00:00,Calabria,1,97
2020-07-24T17:00:00,Campania,6,434
2020-07-24T17:00:00,Emilia-Romagna,63,4283
2020-07-24T17:00:00,Friuli Venezia Giulia,5,345
2020-07-24T17:00:00,Lazio,18,857
2020-07-24T17:00:00,Liguria,5,1566
2020-07-24T17:00:00,Lombardia,53,16801
2020-07-24T17:00:00,Marche,1,987
2020-07-24T17:00:00,Molise,1,23
2020-07-24T17:00:00,P.A. Bolzano,1,292
2020-07-24T17:00:00,P.A. Trento,16,405
2020-07-24T17:00:00,Piemonte,11,4123
2020-07-24T17:00:00,Puglia,13,549
2020-07-24T17:00:00,Sardegna,3,134
2020-07-24T17:00:00,Sicilia,8,283
2020-07-24T17:00:00,Toscana,11,1131
2020-07-24T17:00:00,Umbria,2,80
2020-07-24T17:00:00,Valle d'Aosta,0,146
2020-07-24T17:00:00,Veneto,30,2063
2020-07-25T17:00:00,Abruzzo,3,470
2020-07-25T17:00:00,Basilicata,1,28
2020-07-25T17:00:00,Calabria,1,97
2020-07-25T17:00:00,Campania,21,434
2020-07-25T17:00:00,Emilia-Romagna,49,4284
2020-07-25T17:00:00,Friuli Venezia Giulia,5,345
2020-07-25T17:00:00,Lazio,19,858
2020-07-25T17:00:00,Liguria,3,1566
2020-07-25T17:00:00,Lombardia,79,16801
2020-07-25T17:00:00,Marche,2,987
2020-07-25T17:00:00,Molise,3,23
2020-07-25T17:00:00,P.A. Bolzano,6,292
2020-07-25T17:00:00,P.A. Trento,2,405
2020-07-25T17:00:00,Piemonte,16,4125
2020-07-25T17:00:00,Puglia,8,549
2020-07-25T17:00:00,Sardegna,3,134
2020-07-25T17:00:00,Sicilia,13,283
2020-07-25T17:00:00,Toscana,10,1131
2020-07-25T17:00:00,Umbria,0,80
2020-07-25T17:00:00,Valle d'Aosta,0,146
2020-07-25T17:00:00,Veneto,31,2064
2020-07-26T17:00:00,Abruzzo,1,470
2020-07-26T17:00:00,Basilicata,0,28
2020-07-26T17:00:00,Calabria,0,97
2020-07-26T17:00:00,Campania,11,434
2020-07-26T17:00:00,Emilia-Romagna,61,4285
2020-07-26T17:00:00,Friuli Venezia Giulia,2,345
2020-07-26T17:00:00,Lazio,19,860
2020-07-26T17:00:00,Liguria,3,1566
2020-07-26T17:00:00,Lombardia,74,16801
2020-07-26T17:00:00,Marche,7,987
2020-07-26T17:00:00,Molise,3,23
2020-07-26T17:00:00,P.A. Bolzano,5,292
2020-07-26T17:00:00,P.A. Trento,6,405
2020-07-26T17:00:00,Piemonte,12,4126
2020-07-26T17:00:00,Puglia,3,550
2020-07-26T17:00:00,Sardegna,0,134
2020-07-26T17:00:00,Sicilia,14,283
2020-07-26T17:00:00,Toscana,15,1131
2020-07-26T17:00:00,Umbria,0,80
2020-07-26T17:00:00,Valle d'Aosta,0,146
2020-07-26T17:00:00,Veneto,19,2064
2020-07-27T17:00:00,Abruzzo,9,471
2020-07-27T17:00:00,Basilicata,1,28
2020-07-27T17:00:00,Calabria,0,97
2020-07-27T17:00:00,Campania,14,434
2020-07-27T17:00:00,Emilia-Romagna,33,4285
2020-07-27T17:00:00,Friuli Venezia Giulia,0,345
2020-07-27T17:00:00,Lazio,13,861
2020-07-27T17:00:00,Liguria,24,1566
2020-07-27T17:00:00,Lombardia,34,16801
2020-07-27T17:00:00,Marche,2,987
2020-07-27T17:00:00,Molise,3,23
2020-07-27T17:00:00,P.A. Bolzano,2,292
2020-07-27T17:00:00,P.A. Trento,1,405
2020-07-27T17:00:00,Piemonte,4,4127
2020-07-27T17:00:00,Puglia,3,551
2020-07-27T17:00:00,Sardegna,0,135
2020-07-27T17:00:00,Sicilia,3,283
2020-07-27T17:00:00,Toscana,8,1131
2020-07-27T17:00:00,Umbria,0,80
2020-07-27T17:00:00,Valle d'Aosta,0,146
2020-07-27T17:00:00,Veneto,16,2064
2020-07-28T17:00:00,Abruzzo,1,472
2020-07-28T17:00:00,Basilicata,0,28
2020-07-28T17:00:00,Calabria,5,97
2020-07-28T17:00:00,Campania,29,434
2020-07-28T17:00:00,Emilia-Romagna,20,4286
2020-07-28T17:00:00,Friuli Venezia Giulia,0,345
2020-07-28T17:00:00,Lazio,10,862
2020-07-28T17:00:00,Liguria,3,1566
2020-07-28T17:00:00,Lombardia,53,16802
2020-07-28T17:00:00,Marche,11,987
2020-07-28T17:00:00,Molise,0,23
2020-07-28T17:00:00,P.A. Bolzano,2,292
2020-07-28T17:00:00,P.A. Trento,0,405
2020-07-28T17:00:00,Piemonte,12,4127
2020-07-28T17:00:00,Puglia,4,551
2020-07-28T17:00:00,Sardegna,6,134
2020-07-28T17:00:00,Sicilia,19,283
2020-07-28T17:00:00,Toscana,3,1134
2020-07-28T17:00:00,Umbria,0,80
2020-07-28T17:00:00,Valle d'Aosta,10,146
2020-07-28T17:00:00,Veneto,24,2069
2020-07-29T17:00:00,Abruzzo,4,472
2020-07-29T17:00:00,Basilicata,0,28
2020-07-29T17:00:00,Calabria,3,97
2020-07-29T17:00:00,Campania,19,434
2020-07-29T17:00:00,Emilia-Romagna,28,4287
2020-07-29T17:00:00,Friuli Venezia Giulia,3,345
2020-07-29T17:00:00,Lazio,34,862
2020-07-29T17:00:00,Liguria,20,1566
2020-07-29T17:00:00,Lombardia,46,16802
2020-07-29T17:00:00,Marche,17,987
2020-07-29T17:00:00,Molise,1,23
2020-07-29T17:00:00,P.A. Bolzano,5,292
2020-07-29T17:00:00,P.A. Trento,4,405
2020-07-29T17:00:00,Piemonte,14,4128
2020-07-29T17:00:00,Puglia,10,551
2020-07-29T17:00:00,Sardegna,2,134
2020-07-29T17:00:00,Sicilia,18,283
2020-07-29T17:00:00,Toscana,17,1134
2020-07-29T17:00:00,Umbria,0,80
2020-07-29T17:00:00,Valle d'Aosta,2,146
2020-07-29T17:00:00,Veneto,42,2073
2020-07-30T17:00:00,Abruzzo,4,472
2020-07-30T17:00:00,Basilicata,0,28
2020-07-30T17:00:00,Calabria,7,97
2020-07-30T17:00:00,Campania,16,434
2020-07-30T17:00:00,Emilia-Romagna,35,4289
2020-07-30T17:00:00,Friuli Venezia Giulia,13,345
2020-07-30T17:00:00,Lazio,18,863
2020-07-30T17:00:00,Liguria,13,1566
2020-07-30T17:00:00,Lombardia,88,16802
2020-07-30T17:00:00,Marche,8,987
2020-07-30T17:00:00,Molise,0,23
2020-07-30T17:00:00,P.A. Bolzano,6,292
2020-07-30T17:00:00,P.A. Trento,3,405
2020-07-30T17:00:00,Piemonte,10,4128
2020-07-30T17:00:00,Puglia,3,551
2020-07-30T17:00:00,Sardegna,0,134
2020-07-30T17:00:00,Sicilia,39,283
2020-07-30T17:00:00,Toscana,11,1134
2020-07-30T17:00:00,Umbria,0,80
2020-07-30T17:00:00,Valle d'Aosta,0,146
2020-07-30T17:00:00,Veneto,112,2073
2020-07-31T17:00:00,Abruzzo,5,472
2020-07-31T17:00:00,Basilicata,3,28
2020-07-31T17:00:00,Calabria,4,97
2020-07-31T17:00:00,Campania,9,435
2020-07-31T17:00:00,Emilia-Romagna,36,4289
2020-07-31T17:00:00,Friuli Venezia Giulia,3,345
2020-07-31T17:00:00,Lazio,18,863
2020-07-31T17:00:00,Liguria,4,1567
2020-07-31T17:00:00,Lombardia,77,16806
2020-07-31T17:00:00,Marche,21,987
2020-07-31T17:00:00,Molise,1,23
2020-07-31T17:00:00,P.A. Bolzano,15,292
2020-07-31T17:00:00,P.A. Trento,2,405
2020-07-31T17:00:00,Piemonte,21,4129
2020-07-31T17:00:00,Puglia,2,552
2020-07-31T17:00:00,Sardegna,10,134
2020-07-31T17:00:00,Sicilia,16,283
2020-07-31T17:00:00,Toscana,14,1134
2020-07-31T17:00:00,Umbria,1,80
2020-07-31T17:00:00,Valle d'Aosta,0,146
2020-07-31T17:00:00,Veneto,117,2074
2020-08-01T17:00:00,Abruzzo,5,472
2020-08-01T17:00:00,Basilicata,0,28
2020-08-01T17:00:00,Calabria,3,97
2020-08-01T17:00:00,Campania,10,435
2020-08-01T17:00:00,Emilia-Romagna,56,4291
2020-08-01T17:00:00,Friuli Venezia Giulia,7,345
2020-08-01T17:00:00,Lazio,18,863
2020-08-01T17:00:00,Liguria,16,1567
2020-08-01T17:00:00,Lombardia,55,16807
2020-08-01T17:00:00,Marche,5,987
2020-08-01T17:00:00,Molise,2,23
2020-08-01T17:00:00,P.A. Bolzano,8,292
2020-08-01T17:00:00,P.A. Trento,0,405
2020-08-01T17:00:00,Piemonte,16,4129
2020-08-01T17:00:00,Puglia,20,552
2020-08-01T17:00:00,Sardegna,6,134
2020-08-01T17:00:00,Sicilia,10,283
2020-08-01T17:00:00,Toscana,6,1135
