,Country,Area,Date,New Cases,New Deaths,Public Outdoor Gathering Person Limit,Public Indoor Gathering Person Limit,Private Outdoor Gathering Person Limit,Private Indoor Gathering Person Limit,Public Outdoor Household Limit,Public Indoor Household Limit,Private Outdoor Household Limit,Private Indoor Household Limit,Mandatory Mask Wearing,Some Face-to-Face Businesses Closed,Gastronomy Closed,Leisure Venues Closed,Retail Closed,All Face-to-Face Businesses Closed,Stay at Home Order,Curfew,Childcare Closed,Primary Schools Closed,Secondary Schools Closed,Universities Away
3106,Austria,Steiermark,2020-08-29,14.0,0.0,1250.0,1000.0,1250.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3107,Austria,Steiermark,2020-08-30,13.0,0.0,1250.0,1000.0,1250.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3108,Austria,Steiermark,2020-08-31,26.0,0.0,1250.0,1000.0,1250.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3109,Austria,Steiermark,2020-09-01,12.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3110,Austria,Steiermark,2020-09-02,49.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3111,Austria,Steiermark,2020-09-03,23.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3112,Austria,Steiermark,2020-09-04,20.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3113,Austria,Steiermark,2020-09-05,17.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3114,Austria,Steiermark,2020-09-06,12.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3115,Austria,Steiermark,2020-09-07,10.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3116,Austria,Steiermark,2020-09-08,31.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3117,Austria,Steiermark,2020-09-09,37.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3118,Austria,Steiermark,2020-09-10,49.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3119,Austria,Steiermark,2020-09-11,48.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3120,Austria,Steiermark,2020-09-12,42.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3121,Austria,Steiermark,2020-09-13,25.0,0.0,10000.0,5000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3122,Austria,Steiermark,2020-09-14,47.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3123,Austria,Steiermark,2020-09-15,50.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3124,Austria,Steiermark,2020-09-16,53.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3125,Austria,Steiermark,2020-09-17,46.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3126,Austria,Steiermark,2020-09-18,34.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3127,Austria,Steiermark,2020-09-19,61.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3128,Austria,Steiermark,2020-09-20,52.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3129,Austria,Steiermark,2020-09-21,40.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3130,Austria,Steiermark,2020-09-22,33.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3131,Austria,Steiermark,2020-09-23,44.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3132,Austria,Steiermark,2020-09-24,10.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3133,Austria,Steiermark,2020-09-25,74.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3134,Austria,Steiermark,2020-09-26,27.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3135,Austria,Steiermark,2020-09-27,47.0,3.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3136,Austria,Steiermark,2020-09-28,36.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3137,Austria,Steiermark,2020-09-29,23.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3138,Austria,Steiermark,2020-09-30,52.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3139,Austria,Steiermark,2020-10-01,36.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,Austria,Steiermark,2020-10-02,38.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3141,Austria,Steiermark,2020-10-03,37.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3142,Austria,Steiermark,2020-10-04,58.0,2.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,Austria,Steiermark,2020-10-05,34.0,3.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,Austria,Steiermark,2020-10-06,59.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,Austria,Steiermark,2020-10-07,66.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,Austria,Steiermark,2020-10-08,82.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,Austria,Steiermark,2020-10-09,77.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,Austria,Steiermark,2020-10-10,87.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,Austria,Steiermark,2020-10-11,33.0,2.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,Austria,Steiermark,2020-10-12,110.0,4.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,Austria,Steiermark,2020-10-13,110.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,Austria,Steiermark,2020-10-14,78.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,Austria,Steiermark,2020-10-15,123.0,2.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,Austria,Steiermark,2020-10-16,122.0,1.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,Austria,Steiermark,2020-10-17,123.0,5.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3156,Austria,Steiermark,2020-10-18,163.0,0.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,Austria,Steiermark,2020-10-19,151.0,2.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,Austria,Steiermark,2020-10-20,144.0,3.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,Austria,Steiermark,2020-10-21,274.0,3.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,Austria,Steiermark,2020-10-22,338.0,5.0,3000.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,Austria,Steiermark,2020-10-23,320.0,1.0,1500.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,Austria,Steiermark,2020-10-24,354.0,3.0,1500.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,Austria,Steiermark,2020-10-25,236.0,1.0,1500.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,Austria,Steiermark,2020-10-26,348.0,5.0,1500.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,Austria,Steiermark,2020-10-27,355.0,5.0,1500.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3166,Austria,Steiermark,2020-10-28,520.0,11.0,1500.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3167,Austria,Steiermark,2020-10-29,688.0,6.0,1500.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3168,Austria,Steiermark,2020-10-30,706.0,7.0,1500.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3169,Austria,Steiermark,2020-10-31,629.0,8.0,1500.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3170,Austria,Steiermark,2020-11-01,459.0,4.0,1500.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,Austria,Steiermark,2020-11-02,424.0,6.0,1500.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,Austria,Steiermark,2020-11-03,879.0,11.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3173,Austria,Steiermark,2020-11-04,802.0,12.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3174,Austria,Steiermark,2020-11-05,1094.0,12.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3175,Austria,Steiermark,2020-11-06,1014.0,9.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3176,Austria,Steiermark,2020-11-07,789.0,10.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3177,Austria,Steiermark,2020-11-08,722.0,7.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3178,Austria,Steiermark,2020-11-09,743.0,15.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3179,Austria,Steiermark,2020-11-10,868.0,17.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3180,Austria,Steiermark,2020-11-11,1040.0,14.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3181,Austria,Steiermark,2020-11-12,924.0,16.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3182,Austria,Steiermark,2020-11-13,961.0,23.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3183,Austria,Steiermark,2020-11-14,567.0,13.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3184,Austria,Steiermark,2020-11-15,429.0,12.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3185,Austria,Steiermark,2020-11-16,559.0,24.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3186,Austria,Steiermark,2020-11-17,1065.0,18.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3187,Austria,Steiermark,2020-11-18,612.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3188,Austria,Steiermark,2020-11-19,925.0,18.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3189,Austria,Steiermark,2020-11-20,893.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3190,Austria,Steiermark,2020-11-21,531.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3191,Austria,Steiermark,2020-11-22,312.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3192,Austria,Steiermark,2020-11-23,471.0,26.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3193,Austria,Steiermark,2020-11-24,802.0,27.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3194,Austria,Steiermark,2020-11-25,732.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3195,Austria,Steiermark,2020-11-26,717.0,24.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3196,Austria,Steiermark,2020-11-27,508.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3197,Austria,Steiermark,2020-11-28,699.0,33.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3198,Austria,Steiermark,2020-11-29,333.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3199,Austria,Steiermark,2020-11-30,400.0,18.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3200,Austria,Steiermark,2020-12-01,620.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3201,Austria,Steiermark,2020-12-02,598.0,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3202,Austria,Steiermark,2020-12-03,604.0,30.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3203,Austria,Steiermark,2020-12-04,715.0,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3204,Austria,Steiermark,2020-12-05,404.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3205,Austria,Steiermark,2020-12-06,202.0,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3206,Austria,Steiermark,2020-12-07,349.0,22.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3207,Austria,Steiermark,2020-12-08,342.0,31.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3208,Austria,Steiermark,2020-12-09,288.0,25.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3209,Austria,Steiermark,2020-12-10,453.0,22.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3210,Austria,Steiermark,2020-12-11,530.0,32.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3211,Austria,Steiermark,2020-12-12,275.0,23.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3212,Austria,Steiermark,2020-12-13,456.0,17.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3213,Austria,Steiermark,2020-12-14,290.0,27.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3214,Austria,Steiermark,2020-12-15,476.0,22.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3215,Austria,Steiermark,2020-12-16,368.0,15.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3216,Austria,Steiermark,2020-12-17,274.0,24.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3217,Austria,Steiermark,2020-12-18,385.0,17.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3218,Austria,Steiermark,2020-12-19,185.0,14.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3219,Austria,Steiermark,2020-12-20,165.0,26.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3220,Austria,Steiermark,2020-12-21,308.0,12.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3221,Austria,Steiermark,2020-12-22,388.0,25.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3222,Austria,Steiermark,2020-12-23,429.0,18.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3223,Austria,Steiermark,2020-12-24,258.0,22.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3224,Austria,Steiermark,2020-12-25,76.0,11.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3225,Austria,Steiermark,2020-12-26,126.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
3226,Austria,Steiermark,2020-12-27,175.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
3227,Austria,Steiermark,2020-12-28,283.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
3228,Austria,Steiermark,2020-12-29,438.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
3229,Austria,Steiermark,2020-12-30,404.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
3230,Austria,Steiermark,2020-12-31,241.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
